TransactionID,CustomerID,ProductID,Quantity,Price,TransactionDate
T08188,C1168,P195,4,175.46,2025-05-04
T08189,C1374,P495,6,246.17,2025-02-01
T08190,C1863,P560,9,81.33,2025-05-27
T08191,C1987,P132,4,277.7,2025-02-10
T08192,C1016,P212,5,63.95,2025-05-19
T08193,C1024,P130,3,98.41,2025-01-29
T08194,C1488,P374,7,317.26,2025-06-13
T08195,C1909,P248,2,449.87,2025-03-31
T08196,C1405,P176,4,457.72,2025-02-15
T08197,C1958,P154,4,338.69,2025-01-11
T08198,C1588,P143,2,108.28,2025-04-23
T08199,C1786,P335,1,214.01,2025-04-28
T08200,C1950,P427,9,304.26,2025-03-03
T08201,C1490,P386,9,88.95,2025-06-01
T08202,C1709,P129,1,416.6,2025-05-01
T08203,C1771,P233,8,370.35,2025-06-15
T08204,C1979,P504,10,395.3,2025-04-21
T08205,C1911,P555,2,405.68,2025-03-06
T08206,C1624,P330,2,273.06,2025-01-19
T08207,C1332,P457,4,279.74,2025-06-15
T08208,C1467,P463,2,169.28,2025-02-01
T08209,C1811,P164,4,239.74,2025-01-13
T08210,C1137,P234,3,124.22,2025-06-07
T08211,C1816,P484,3,424.28,2025-05-11
T08212,C1858,P150,1,456.02,2025-06-01
T08213,C1757,P553,10,71.52,2025-03-01
T08214,C1940,P118,5,142.77,2025-04-27
T08215,C1560,P113,4,324.96,2025-03-01
T08216,C1664,P410,7,135.51,2025-03-11
T08217,C1716,P409,1,133.76,2025-04-02
T08218,C1511,P244,3,37.93,2025-02-24
T08219,C1275,P179,1,220.95,2025-02-14
T08220,C1744,P178,1,366.12,2025-04-02
T08221,C1356,P518,9,204.04,2025-06-28
T08222,C1414,P378,8,196.0,2025-03-19
T08223,C1161,P568,10,125.35,2025-05-14
T08224,C1366,P310,9,52.43,2025-01-04
T08225,C1874,P463,8,118.65,2025-04-21
T08226,C1494,P278,10,137.1,2025-06-06
T08227,C1379,P340,3,230.51,2025-01-08
T08228,C1932,P583,7,331.83,2025-03-04
T08229,C1716,P168,5,317.17,2025-05-05
T08230,C1429,P451,10,403.7,2025-05-11
T08231,C1113,P244,5,208.86,2025-03-19
T08232,C1317,P297,1,345.28,2025-06-10
T08233,C1997,P168,4,34.16,2025-04-19
T08234,C1026,P110,8,402.89,2025-05-20
T08235,C1673,P156,5,485.59,2025-06-26
T08236,C1432,P419,3,181.95,2025-05-28
T08237,C1549,P559,8,318.85,2025-05-21
T08238,C1187,P440,8,313.08,2025-01-12
T08239,C1794,P408,3,232.79,2025-04-18
T08240,C1986,P384,1,103.15,2025-02-01
T08241,C1976,P303,5,395.12,2025-05-11
T08242,C1397,P368,7,258.66,2025-03-01
T08243,C1549,P217,8,389.41,2025-05-06
T08244,C1792,P304,9,257.45,2025-03-22
T08245,C1685,P375,10,31.61,2025-04-23
T08246,C1523,P214,4,410.84,2025-03-09
T08247,C1592,P414,6,471.75,2025-06-04
T08248,C1438,P298,9,165.04,2025-01-27
T08249,C1764,P442,5,234.47,2025-04-05
T08250,C1296,P204,9,84.71,2025-02-17
T08251,C1886,P259,1,393.9,2025-01-09
T08252,C1762,P313,9,16.54,2025-05-25
T08253,C1453,P444,4,175.35,2025-02-23
T08254,C1077,P161,3,76.04,2025-03-02
T08255,C1401,P353,7,499.35,2025-04-16
T08256,C1588,P187,7,122.37,2025-01-17
T08257,C1660,P357,5,431.44,2025-03-27
T08258,C1657,P120,2,109.47,2025-02-23
T08259,C1071,P115,7,55.89,2025-01-30
T08260,C1734,P536,6,81.14,2025-06-06
T08261,C1318,P522,2,360.97,2025-01-10
T08262,C1567,P205,4,231.54,2025-06-07
T08263,C1736,P251,6,53.08,2025-03-01
T08264,C1640,P212,8,167.21,2025-05-11
T08265,C1675,P400,7,416.21,2025-05-18
T08266,C1807,P563,6,482.9,2025-02-16
T08267,C1313,P212,3,232.94,2025-03-03
T08268,C1344,P325,5,95.98,2025-03-14
T08269,C1514,P101,9,26.8,2025-03-14
T08270,C1849,P243,10,98.58,2025-06-17
T08271,C1232,P189,1,325.81,2025-01-12
T08272,C1033,P434,6,301.45,2025-04-14
T08273,C1826,P430,8,71.46,2025-02-14
T08274,C1412,P541,6,451.14,2025-02-02
T08275,C1278,P307,9,309.59,2025-06-21
T08276,C1598,P251,2,377.76,2025-01-20
T08277,C1837,P537,3,329.13,2025-06-06
T08278,C1986,P220,5,111.56,2025-02-25
T08279,C1665,P125,6,185.18,2025-02-20
T08280,C1249,P421,4,489.26,2025-02-23
T08281,C1410,P407,1,383.6,2025-02-16
T08282,C1725,P155,7,487.37,2025-04-18
T08283,C1756,P202,3,469.19,2025-02-04
T08284,C1942,P476,7,172.78,2025-01-13
T08285,C1567,P117,5,399.52,2025-02-17
T08286,C1501,P579,6,440.83,2025-04-11
T08287,C1181,P218,9,160.83,2025-04-10
T08288,C1721,P592,4,147.6,2025-04-27
T08289,C1325,P438,1,409.91,2025-02-14
T08290,C1254,P282,4,264.52,2025-01-04
T08291,C1398,P298,2,247.04,2025-04-12
T08292,C1111,P436,5,106.32,2025-04-08
T08293,C1914,P379,2,219.32,2025-06-10
T08294,C1326,P444,5,119.67,2025-04-26
T08295,C1634,P228,9,472.5,2025-01-31
T08296,C1049,P154,1,93.75,2025-05-03
T08297,C1354,P406,7,416.27,2025-05-10
T08298,C1954,P577,4,305.22,2025-01-22
T08299,C1750,P540,4,93.25,2025-01-26
T08300,C1352,P353,5,318.52,2025-04-16
T08301,C1340,P460,5,275.84,2025-04-12
T08302,C1608,P578,7,222.45,2025-01-09
T08303,C1422,P220,3,253.11,2025-06-12
T08304,C1217,P327,8,453.82,2025-04-14
T08305,C1018,P428,5,454.64,2025-04-07
T08306,C1972,P127,4,153.46,2025-05-19
T08307,C1310,P309,6,469.02,2025-05-28
T08308,C1753,P584,9,216.84,2025-02-28
T08309,C1191,P298,1,385.73,2025-06-11
T08310,C1157,P304,8,116.42,2025-01-23
T08311,C1570,P198,7,349.86,2025-02-10
T08312,C1785,P425,2,464.19,2025-03-06
T08313,C1224,P488,1,203.74,2025-01-17
T08314,C1481,P470,9,441.57,2025-03-05
T08315,C1818,P308,8,483.74,2025-05-26
T08316,C1382,P317,3,251.28,2025-02-09
T08317,C1714,P136,2,95.67,2025-04-25
T08318,C1254,P257,3,187.63,2025-02-01
T08319,C1975,P261,10,460.46,2025-05-16
T08320,C1022,P150,5,450.15,2025-06-16
T08321,C1394,P426,7,25.5,2025-01-23
T08322,C1485,P370,2,381.52,2025-06-09
T08323,C1868,P571,1,428.21,2025-02-18
T08324,C1099,P348,5,315.85,2025-03-16
T08325,C1287,P193,6,352.99,2025-03-15
T08326,C1317,P408,2,426.99,2025-02-13
T08327,C1336,P247,1,359.47,2025-04-25
T08328,C1307,P198,6,160.98,2025-06-30
T08329,C1073,P522,7,20.87,2025-01-29
T08330,C1376,P495,5,262.09,2025-02-18
T08331,C1742,P159,9,141.75,2025-01-08
T08332,C1273,P212,5,382.63,2025-03-03
T08333,C1858,P190,4,210.52,2025-01-14
T08334,C1696,P523,6,178.41,2025-01-26
T08335,C1298,P325,10,436.47,2025-02-17
T08336,C1207,P482,5,97.31,2025-01-28
T08337,C1945,P499,9,208.01,2025-06-24
T08338,C1858,P248,6,492.29,2025-05-06
T08339,C1737,P414,6,191.29,2025-02-07
T08340,C1124,P159,4,407.36,2025-03-23
T08341,C1524,P374,1,447.02,2025-01-01
T08342,C1656,P396,8,313.19,2025-04-24
T08343,C1379,P296,7,433.21,2025-03-06
T08344,C1989,P559,7,185.33,2025-04-20
T08345,C1019,P397,6,329.28,2025-03-04
T08346,C1318,P363,10,170.62,2025-06-29
T08347,C1864,P311,7,47.45,2025-05-29
T08348,C1656,P448,9,303.96,2025-04-22
T08349,C1652,P266,3,44.34,2025-03-18
T08350,C1117,P313,1,137.23,2025-03-29
T08351,C1895,P143,5,371.78,2025-02-13
T08352,C1504,P317,3,147.73,2025-05-04
T08353,C1869,P420,2,247.41,2025-05-30
T08354,C1787,P298,5,226.22,2025-04-08
T08355,C1597,P484,1,319.01,2025-06-17
T08356,C1295,P493,4,279.1,2025-03-10
T08357,C1180,P567,10,42.54,2025-05-29
T08358,C1363,P107,7,326.56,2025-03-11
T08359,C1125,P560,9,27.91,2025-04-02
T08360,C1200,P491,10,425.48,2025-05-24
T08361,C1035,P230,7,64.11,2025-06-03
T08362,C1312,P284,4,52.17,2025-04-30
T08363,C1152,P373,1,19.64,2025-04-25
T08364,C1074,P386,6,348.61,2025-02-23
T08365,C1282,P205,3,71.3,2025-03-10
T08366,C1203,P158,10,299.35,2025-05-23
T08367,C1969,P545,4,351.01,2025-01-31
T08368,C1741,P458,7,24.18,2025-01-04
T08369,C1259,P270,9,423.87,2025-06-21
T08370,C1248,P585,5,201.69,2025-01-11
T08371,C1319,P158,4,180.11,2025-04-13
T08372,C1676,P120,1,410.71,2025-01-25
T08373,C1490,P494,6,333.17,2025-01-21
T08374,C1210,P314,1,205.11,2025-06-08
T08375,C1331,P251,4,472.48,2025-03-09
T08376,C1566,P531,3,139.94,2025-04-05
T08377,C1518,P209,1,288.57,2025-01-29
T08378,C1931,P172,2,15.25,2025-01-09
T08379,C1119,P234,5,391.67,2025-02-18
T08380,C1543,P132,9,194.64,2025-05-02
T08381,C1337,P355,8,484.76,2025-06-08
T08382,C1898,P354,6,237.61,2025-01-31
T08383,C1942,P363,10,435.19,2025-05-16
T08384,C1179,P560,5,181.97,2025-04-02
T08385,C1144,P558,3,275.07,2025-01-07
T08386,C1105,P108,6,141.09,2025-06-24
T08387,C1941,P578,6,32.59,2025-02-19
T08388,C1729,P137,7,258.64,2025-02-04
T08389,C1075,P351,8,358.46,2025-03-09
T08390,C1068,P340,6,339.48,2025-03-06
T08391,C1552,P185,7,58.21,2025-04-05
T08392,C1774,P271,10,151.01,2025-01-21
T08393,C1435,P378,9,365.66,2025-02-10
T08394,C1364,P287,7,309.3,2025-03-16
T08395,C1216,P227,5,466.81,2025-03-09
T08396,C1424,P192,10,479.5,2025-01-17
T08397,C1599,P527,9,430.52,2025-06-19
T08398,C1148,P570,2,433.64,2025-02-23
T08399,C1952,P116,10,311.79,2025-06-24
T08400,C1863,P461,8,221.61,2025-01-11
T08401,C1714,P449,1,63.06,2025-06-03
T08402,C1109,P356,1,276.73,2025-04-19
T08403,C1090,P575,10,440.14,2025-03-18
T08404,C1881,P245,9,249.73,2025-04-15
T08405,C1665,P135,6,373.62,2025-04-25
T08406,C1400,P269,7,194.96,2025-06-24
T08407,C1569,P433,1,394.92,2025-02-09
T08408,C1471,P116,5,403.11,2025-02-28
T08409,C1263,P549,3,290.86,2025-04-20
T08410,C1835,P576,1,242.18,2025-05-09
T08411,C1174,P298,6,450.71,2025-06-12
T08412,C1331,P209,5,155.41,2025-06-28
T08413,C1949,P202,9,376.28,2025-05-15
T08414,C1921,P581,10,20.84,2025-03-15
T08415,C1360,P456,9,75.82,2025-06-21
T08416,C1802,P370,5,208.67,2025-05-18
T08417,C1170,P223,3,465.29,2025-01-22
T08418,C1957,P338,7,127.31,2025-05-18
T08419,C1515,P185,8,439.03,2025-04-21
T08420,C1128,P153,6,131.4,2025-05-01
T08421,C1317,P335,1,71.06,2025-05-21
T08422,C1299,P497,4,184.77,2025-01-11
T08423,C1190,P284,6,53.6,2025-01-30
T08424,C1448,P378,2,184.64,2025-06-06
T08425,C1861,P130,1,233.19,2025-06-26
T08426,C1580,P584,6,301.08,2025-04-11
T08427,C1696,P335,10,463.95,2025-02-10
T08428,C1584,P523,8,484.29,2025-01-08
T08429,C1166,P440,8,295.65,2025-01-19
T08430,C1841,P291,1,267.35,2025-06-30
T08431,C1666,P298,1,468.85,2025-03-12
T08432,C1636,P444,2,145.28,2025-04-30
T08433,C1104,P596,3,141.31,2025-05-24
T08434,C1436,P322,5,196.62,2025-04-22
T08435,C1213,P308,2,103.48,2025-01-03
T08436,C1287,P504,2,196.69,2025-04-12
T08437,C1033,P536,5,32.38,2025-02-17
T08438,C1470,P306,9,453.95,2025-01-07
T08439,C1816,P563,9,263.66,2025-05-21
T08440,C1859,P356,8,191.83,2025-02-14
T08441,C1174,P544,5,27.82,2025-04-26
T08442,C1945,P351,5,226.96,2025-03-29
T08443,C1360,P410,3,130.01,2025-04-08
T08444,C1802,P365,9,445.67,2025-03-18
T08445,C1489,P328,7,149.74,2025-01-12
T08446,C1083,P381,9,258.97,2025-06-29
T08447,C1579,P108,10,164.88,2025-01-08
T08448,C1681,P130,7,87.44,2025-03-05
T08449,C1810,P277,3,284.87,2025-03-08
T08450,C1653,P552,2,247.05,2025-06-09
T08451,C1354,P267,4,38.21,2025-02-22
T08452,C1866,P154,1,232.86,2025-01-14
T08453,C1536,P391,3,496.27,2025-04-15
T08454,C1499,P317,8,420.74,2025-06-05
T08455,C1623,P443,9,232.15,2025-05-11
T08456,C1904,P548,5,57.17,2025-01-11
T08457,C1090,P503,6,121.18,2025-03-25
T08458,C1655,P590,7,207.57,2025-03-24
T08459,C1179,P179,1,423.7,2025-02-12
T08460,C1671,P327,6,437.7,2025-03-26
T08461,C1949,P225,7,20.84,2025-04-05
T08462,C1876,P230,10,430.81,2025-03-01
T08463,C1265,P182,5,193.49,2025-04-16
T08464,C1193,P255,6,121.1,2025-05-24
T08465,C1601,P159,8,425.77,2025-02-23
T08466,C1315,P501,2,351.13,2025-05-24
T08467,C1395,P340,7,198.61,2025-01-07
T08468,C1721,P515,7,252.21,2025-02-15
T08469,C1005,P433,5,492.58,2025-06-17
T08470,C1315,P325,1,131.92,2025-03-11
T08471,C1417,P174,1,212.44,2025-06-22
T08472,C1912,P431,7,153.61,2025-06-02
T08473,C1930,P340,2,256.82,2025-05-18
T08474,C1122,P201,1,473.0,2025-01-15
T08475,C1746,P115,3,366.52,2025-05-03
T08476,C1857,P522,10,46.87,2025-06-23
T08477,C1377,P265,8,187.55,2025-03-18
T08478,C1042,P370,5,215.59,2025-05-30
T08479,C1500,P534,9,425.18,2025-02-04
T08480,C1317,P546,2,235.21,2025-03-21
T08481,C1660,P335,9,320.6,2025-04-13
T08482,C1988,P114,6,447.58,2025-03-15
T08483,C1447,P281,5,80.28,2025-04-03
T08484,C1836,P510,10,308.37,2025-02-11
T08485,C1289,P323,4,289.98,2025-01-10
T08486,C1003,P242,10,387.64,2025-01-25
T08487,C1718,P106,5,111.52,2025-06-16
T08488,C1477,P385,5,352.34,2025-05-02
T08489,C1596,P269,6,367.35,2025-05-24
T08490,C1790,P260,2,202.22,2025-05-16
T08491,C1077,P237,6,414.99,2025-05-08
T08492,C1410,P366,9,69.21,2025-05-05
T08493,C1917,P275,7,452.81,2025-05-23
T08494,C1826,P121,2,109.37,2025-04-27
T08495,C1874,P214,8,192.54,2025-02-14
T08496,C1221,P332,10,232.31,2025-06-21
T08497,C1985,P175,2,341.56,2025-05-11
T08498,C1133,P242,7,32.14,2025-02-23
T08499,C1485,P208,5,77.23,2025-03-06
T08500,C1224,P146,4,494.16,2025-06-13
T08501,C1995,P233,7,272.31,2025-03-28
T08502,C1357,P191,9,148.78,2025-01-01
T08503,C1606,P102,8,104.19,2025-02-02
T08504,C1358,P397,1,60.86,2025-06-10
T08505,C1955,P554,1,284.17,2025-03-27
T08506,C1321,P322,2,366.17,2025-02-10
T08507,C1605,P172,1,151.93,2025-05-09
T08508,C1627,P538,1,358.92,2025-05-25
T08509,C1775,P524,7,181.04,2025-05-22
T08510,C1089,P586,2,226.69,2025-04-09
T08511,C1512,P510,9,179.04,2025-04-11
T08512,C1645,P500,2,17.9,2025-01-16
T08513,C1584,P403,5,174.39,2025-04-16
T08514,C1208,P391,7,274.53,2025-06-20
T08515,C1636,P146,6,263.38,2025-05-14
T08516,C1076,P209,6,208.49,2025-05-30
T08517,C1537,P314,4,14.98,2025-03-26
T08518,C1849,P599,10,355.53,2025-02-08
T08519,C1863,P476,3,329.71,2025-02-19
T08520,C1111,P120,5,322.77,2025-04-14
T08521,C1260,P209,9,233.04,2025-06-27
T08522,C1563,P588,5,405.77,2025-03-03
T08523,C1110,P356,6,172.26,2025-03-24
T08524,C1231,P586,9,83.38,2025-03-03
T08525,C1546,P554,7,356.46,2025-04-19
T08526,C1213,P491,1,139.43,2025-02-05
T08527,C1718,P359,9,135.18,2025-04-23
T08528,C1819,P357,10,45.81,2025-02-10
T08529,C1061,P547,2,39.55,2025-04-11
T08530,C1182,P431,3,342.56,2025-02-13
T08531,C1830,P259,6,260.83,2025-05-05
T08532,C1896,P391,10,151.68,2025-04-03
T08533,C1092,P412,10,191.9,2025-04-23
T08534,C1275,P300,10,197.58,2025-02-15
T08535,C1396,P463,5,417.8,2025-04-03
T08536,C1080,P443,7,342.67,2025-05-07
T08537,C1110,P366,7,231.04,2025-01-19
T08538,C1345,P472,8,122.51,2025-05-29
T08539,C1166,P399,4,292.75,2025-04-11
T08540,C1892,P290,1,238.82,2025-03-24
T08541,C1060,P280,8,137.98,2025-01-04
T08542,C1702,P527,10,449.53,2025-05-15
T08543,C1644,P129,10,19.51,2025-03-07
T08544,C1934,P246,1,113.55,2025-03-18
T08545,C1904,P120,1,324.41,2025-02-22
T08546,C1105,P262,3,89.04,2025-02-11
T08547,C1957,P333,6,253.86,2025-02-20
T08548,C1824,P179,5,468.12,2025-05-09
T08549,C1042,P172,6,96.69,2025-04-07
T08550,C1736,P410,5,278.28,2025-01-12
T08551,C1539,P533,10,329.02,2025-01-04
T08552,C1172,P234,4,472.74,2025-03-25
T08553,C1905,P553,3,234.27,2025-01-21
T08554,C1140,P309,6,102.97,2025-04-21
T08555,C1586,P163,1,157.29,2025-03-02
T08556,C1224,P463,9,473.55,2025-04-17
T08557,C1554,P481,5,327.7,2025-01-27
T08558,C1411,P309,10,36.07,2025-04-22
T08559,C1685,P353,3,457.92,2025-01-30
T08560,C1943,P514,7,296.26,2025-03-28
T08561,C1892,P578,9,222.7,2025-02-26
T08562,C1622,P233,6,45.22,2025-04-16
T08563,C1609,P559,5,396.01,2025-02-28
T08564,C1653,P523,5,499.84,2025-05-21
T08565,C1273,P591,6,70.59,2025-01-09
T08566,C1462,P179,9,329.65,2025-02-05
T08567,C1914,P133,6,84.97,2025-06-27
T08568,C1830,P165,10,450.03,2025-05-21
T08569,C1908,P357,10,58.26,2025-02-14
T08570,C1135,P205,5,476.87,2025-04-27
T08571,C1563,P536,7,46.68,2025-03-31
T08572,C1271,P543,1,420.02,2025-03-31
T08573,C1340,P598,9,284.08,2025-06-06
T08574,C1740,P102,3,48.74,2025-04-24
T08575,C1238,P313,3,278.79,2025-01-14
T08576,C1196,P104,8,273.51,2025-04-29
T08577,C1171,P575,5,448.62,2025-04-04
T08578,C1044,P108,5,237.42,2025-04-21
T08579,C1420,P348,10,39.1,2025-01-08
T08580,C1155,P291,10,65.31,2025-02-19
T08581,C1543,P501,9,277.52,2025-03-01
T08582,C1074,P584,5,31.12,2025-06-12
T08583,C1642,P201,4,231.51,2025-06-01
T08584,C1182,P135,8,75.49,2025-04-15
T08585,C1791,P270,6,133.89,2025-01-22
T08586,C1782,P198,4,83.54,2025-05-03
T08587,C1650,P454,1,162.96,2025-04-30
T08588,C1422,P369,4,22.47,2025-04-15
T08589,C1536,P448,6,412.95,2025-04-22
T08590,C1314,P250,3,322.73,2025-01-02
T08591,C1562,P207,4,111.27,2025-01-02
T08592,C1139,P238,10,280.49,2025-01-29
T08593,C1501,P303,1,171.95,2025-01-12
T08594,C1176,P258,1,176.69,2025-06-30
T08595,C1006,P118,5,199.47,2025-01-12
T08596,C1511,P336,2,45.75,2025-05-07
T08597,C1561,P441,3,11.35,2025-03-01
T08598,C1851,P439,4,41.3,2025-01-17
T08599,C1971,P540,6,428.6,2025-06-14
T08600,C1705,P142,10,254.77,2025-02-13
T08601,C1246,P451,2,325.26,2025-06-04
T08602,C1414,P176,1,359.25,2025-01-22
T08603,C1935,P326,6,98.58,2025-02-19
T08604,C1078,P342,3,252.4,2025-01-04
T08605,C1028,P383,7,295.51,2025-05-28
T08606,C1912,P496,2,439.75,2025-04-20
T08607,C1003,P435,7,103.61,2025-01-30
T08608,C1672,P411,5,456.41,2025-03-10
T08609,C1000,P426,10,294.46,2025-04-09
T08610,C1959,P529,9,303.31,2025-05-26
T08611,C1762,P595,10,61.03,2025-05-15
T08612,C1443,P392,3,483.97,2025-04-07
T08613,C1039,P408,6,87.73,2025-06-06
T08614,C1829,P512,4,174.71,2025-05-27
T08615,C1873,P139,4,472.04,2025-02-14
T08616,C1615,P113,7,144.31,2025-03-18
T08617,C1896,P257,8,252.71,2025-02-23
T08618,C1778,P551,8,395.51,2025-03-08
T08619,C1348,P118,4,307.32,2025-03-03
T08620,C1821,P360,6,321.18,2025-03-11
T08621,C1319,P449,6,165.93,2025-04-10
T08622,C1855,P290,5,491.44,2025-05-26
T08623,C1556,P209,4,482.61,2025-05-16
T08624,C1271,P134,1,488.71,2025-02-01
T08625,C1024,P539,9,88.19,2025-02-24
T08626,C1872,P387,5,123.85,2025-02-13
T08627,C1963,P420,9,473.66,2025-05-16
T08628,C1216,P311,3,208.49,2025-01-18
T08629,C1933,P462,3,334.23,2025-05-30
T08630,C1139,P313,1,113.78,2025-02-12
T08631,C1546,P472,9,174.64,2025-04-08
T08632,C1127,P363,3,14.15,2025-04-21
T08633,C1479,P215,5,384.22,2025-04-26
T08634,C1529,P508,2,362.56,2025-03-05
T08635,C1154,P550,7,221.46,2025-04-10
T08636,C1443,P207,2,272.38,2025-04-30
T08637,C1394,P528,2,57.04,2025-06-06
T08638,C1634,P295,10,316.69,2025-01-27
T08639,C1568,P414,6,300.74,2025-02-18
T08640,C1820,P374,2,187.42,2025-05-23
T08641,C1142,P330,10,347.51,2025-06-29
T08642,C1653,P466,9,208.76,2025-01-22
T08643,C1269,P517,4,47.2,2025-01-22
T08644,C1584,P233,4,141.55,2025-05-01
T08645,C1137,P162,2,491.09,2025-06-08
T08646,C1540,P542,4,343.28,2025-05-15
T08647,C1572,P150,5,162.27,2025-03-15
T08648,C1716,P417,7,224.39,2025-03-01
T08649,C1707,P399,3,331.42,2025-03-20
T08650,C1376,P287,2,275.01,2025-02-10
T08651,C1459,P236,6,357.68,2025-06-05
T08652,C1278,P447,5,130.81,2025-01-09
T08653,C1801,P350,6,279.21,2025-06-21
T08654,C1680,P519,2,174.14,2025-06-06
T08655,C1073,P309,6,241.61,2025-01-14
T08656,C1749,P100,2,96.92,2025-04-08
T08657,C1548,P416,6,51.04,2025-05-09
T08658,C1739,P240,4,136.1,2025-03-05
T08659,C1094,P417,4,425.91,2025-05-28
T08660,C1552,P340,7,187.22,2025-01-17
T08661,C1724,P128,6,443.12,2025-04-24
T08662,C1011,P382,2,153.71,2025-02-12
T08663,C1517,P265,4,196.72,2025-01-26
T08664,C1061,P330,3,456.0,2025-05-13
T08665,C1826,P530,1,250.52,2025-03-26
T08666,C1966,P118,9,374.4,2025-05-26
T08667,C1881,P279,9,193.57,2025-03-26
T08668,C1965,P132,7,65.72,2025-05-29
T08669,C1906,P371,8,266.43,2025-05-18
T08670,C1646,P485,4,19.71,2025-05-21
T08671,C1524,P124,4,268.94,2025-03-04
T08672,C1471,P456,1,491.31,2025-01-10
T08673,C1589,P108,1,464.87,2025-04-17
T08674,C1593,P249,9,218.78,2025-06-16
T08675,C1913,P570,2,13.0,2025-05-26
T08676,C1787,P132,8,403.2,2025-03-20
T08677,C1677,P396,2,407.93,2025-01-19
T08678,C1508,P338,1,122.58,2025-02-28
T08679,C1645,P591,9,315.83,2025-01-26
T08680,C1272,P335,7,198.65,2025-02-27
T08681,C1291,P470,8,396.53,2025-02-02
T08682,C1917,P515,5,239.1,2025-01-22
T08683,C1357,P353,6,438.87,2025-02-24
T08684,C1097,P527,5,30.96,2025-06-21
T08685,C1185,P464,1,289.99,2025-01-27
T08686,C1337,P229,9,143.98,2025-04-01
T08687,C1023,P355,2,433.59,2025-06-07
T08688,C1723,P472,4,182.6,2025-03-12
T08689,C1077,P202,10,392.5,2025-06-16
T08690,C1449,P366,1,267.04,2025-06-03
T08691,C1379,P404,2,11.64,2025-05-19
T08692,C1141,P163,4,280.12,2025-01-25
T08693,C1988,P257,4,32.85,2025-01-12
T08694,C1400,P115,4,233.98,2025-02-16
T08695,C1054,P531,6,306.69,2025-04-12
T08696,C1367,P380,7,164.6,2025-06-05
T08697,C1923,P492,6,137.36,2025-05-21
T08698,C1590,P234,4,488.46,2025-04-24
T08699,C1915,P496,9,411.02,2025-02-17
T08700,C1885,P277,9,359.81,2025-02-25
T08701,C1723,P100,1,404.36,2025-03-11
T08702,C1478,P281,10,244.36,2025-06-11
T08703,C1280,P583,5,444.02,2025-03-18
T08704,C1861,P569,9,322.83,2025-02-01
T08705,C1616,P451,2,71.65,2025-05-07
T08706,C1217,P296,10,191.3,2025-04-25
T08707,C1187,P402,9,456.22,2025-05-21
T08708,C1083,P431,8,309.52,2025-03-16
T08709,C1951,P319,6,248.2,2025-01-22
T08710,C1593,P165,4,346.97,2025-04-19
T08711,C1852,P373,2,133.44,2025-02-27
T08712,C1768,P394,5,75.45,2025-02-24
T08713,C1077,P571,9,383.55,2025-05-31
T08714,C1417,P473,9,113.16,2025-05-02
T08715,C1426,P350,2,83.14,2025-06-11
T08716,C1531,P537,10,442.27,2025-06-19
T08717,C1960,P159,3,81.33,2025-03-09
T08718,C1270,P369,7,137.18,2025-06-29
T08719,C1658,P574,9,247.46,2025-05-21
T08720,C1945,P336,9,460.51,2025-02-28
T08721,C1404,P509,3,294.51,2025-02-18
T08722,C1956,P416,10,228.01,2025-02-13
T08723,C1668,P380,7,384.94,2025-01-06
T08724,C1851,P313,5,361.88,2025-01-12
T08725,C1270,P143,3,176.47,2025-03-07
T08726,C1871,P307,4,21.33,2025-06-03
T08727,C1429,P290,4,373.09,2025-06-05
T08728,C1961,P215,10,444.11,2025-02-14
T08729,C1717,P429,8,69.48,2025-01-19
T08730,C1439,P493,2,496.08,2025-05-08
T08731,C1298,P515,9,467.34,2025-04-23
T08732,C1674,P228,3,127.76,2025-04-15
T08733,C1796,P464,9,159.41,2025-02-20
T08734,C1854,P394,4,316.98,2025-03-23
T08735,C1131,P370,7,118.04,2025-03-25
T08736,C1703,P142,1,240.97,2025-06-23
T08737,C1063,P166,4,112.19,2025-02-06
T08738,C1910,P235,7,495.67,2025-04-27
T08739,C1561,P184,7,321.94,2025-01-05
T08740,C1110,P428,7,465.41,2025-03-09
T08741,C1025,P112,3,141.84,2025-05-03
T08742,C1732,P145,2,179.51,2025-04-15
T08743,C1212,P448,6,415.94,2025-01-10
T08744,C1304,P451,2,204.11,2025-05-10
T08745,C1697,P573,5,413.79,2025-06-16
T08746,C1793,P140,3,120.56,2025-02-24
T08747,C1683,P534,3,451.51,2025-05-13
T08748,C1158,P189,7,43.04,2025-03-12
T08749,C1386,P444,9,220.96,2025-04-29
T08750,C1029,P559,6,197.87,2025-06-19
T08751,C1234,P596,5,312.88,2025-04-01
T08752,C1934,P376,3,32.18,2025-05-03
T08753,C1418,P307,5,422.01,2025-01-16
T08754,C1324,P499,1,485.09,2025-02-01
T08755,C1410,P513,2,44.39,2025-06-23
T08756,C1020,P487,9,74.03,2025-06-09
T08757,C1444,P414,2,25.22,2025-03-03
T08758,C1059,P108,9,96.54,2025-04-19
T08759,C1082,P131,2,304.07,2025-02-25
T08760,C1286,P112,9,440.43,2025-01-21
T08761,C1274,P341,3,272.01,2025-01-07
T08762,C1755,P573,9,313.1,2025-06-30
T08763,C1954,P353,6,231.01,2025-05-10
T08764,C1898,P345,7,306.42,2025-03-16
T08765,C1464,P264,3,337.61,2025-05-17
T08766,C1077,P324,8,55.74,2025-03-09
T08767,C1438,P324,7,416.49,2025-04-19
T08768,C1164,P447,7,317.23,2025-06-28
T08769,C1125,P429,5,211.63,2025-03-16
